DTE,MARKETINGCHANNELGROUP,USER_ID,FIRST_PRCHS_DATE,GENRE_CAT_FINAL,ARTISTCATEGORY,TICKETSSOLDFP,GMSFP,GCFS,M12TICKETSSOLD,M12GMS
1,Unknown,"1,135,550",01/16/2016 00:00:00,Theater,4.200-600,5,451,1,"7,601","1,616,880"
7,Paid Search,"1,163,913",01/24/2016 00:00:00,Theater,4.200-600,4,150,1,"33,699","3,860,899"
22,Unknown,"343,650",01/10/2016 00:00:00,Theater,5.600-1000,2,209,1,"12,109","1,577,112"
52,Unknown,"8,132,344",01/27/2016 00:00:00,Theater,3.100-200,2,318,1,"8,445","1,331,410"
1,SEO,"1,585,768",01/16/2016 00:00:00,Theater,3.100-200,2,385,1,"9,293","1,797,333"
82,SEO,"7,700,938",01/21/2016 00:00:00,Theater,1.TOP 50,1,309,1,"502,465","55,010,850"
63,Unknown,"7,700,938",01/24/2016 00:00:00,Theater,1.TOP 50,2,888,1,"502,785","55,041,253"
43,Paid Search,"30,061,475",01/16/2016 00:00:00,Theater,3.100-200,4,211,1,"46,537","3,265,031"
2,Unknown,"3,709,221",01/02/2016 00:00:00,Theater,3.100-200,12,"1,055",1,"9,533","1,670,913"
18,Paid Search,"9,299,768",01/12/2016 00:00:00,Theater,1.TOP 50,3,203,1,"147,308","14,305,854"
35,SEO,"162,377",01/24/2016 00:00:00,Theater,2.50-100,3,351,1,"212,501","27,484,160"
13,SEO,"162,377",01/05/2016 00:00:00,Theater,1.TOP 50,2,192,1,"217,522","27,739,146"
3,Paid Search,"32,874,568",01/20/2016 00:00:00,Theater,3.100-200,2,406,1,"34,694","9,144,586"
18,Unknown,"2,928,307",01/13/2016 00:00:00,Theater,4.200-600,4,215,1,"54,329","4,174,687"
46,Unknown,"82,398,596",01/25/2016 00:00:00,Theater,1.TOP 50,2,241,1,"21,772","2,360,809"
29,Unknown,"82,398,596",01/15/2016 00:00:00,Theater,4.200-600,2,171,1,"21,880","2,362,104"
3,Paid Search,"16,547,534",01/08/2016 00:00:00,Theater,6.>1000,2,213,1,"3,680","505,985"
91,Paid Search,"9,299,768",01/30/2016 00:00:00,Theater,3.100-200,2,184,1,"147,099","14,364,855"
1,SEO,"31,687,327",01/10/2016 00:00:00,Theater,6.>1000,2,169,1,224,"51,932"
33,SEO,"3,494,130",01/11/2016 00:00:00,Theater,5.600-1000,2,824,1,"15,082","3,046,859"
17,Paid Search,"2,226,033",01/28/2016 00:00:00,Theater,4.200-600,4,997,1,"1,851","489,945"
24,SEO,"602,757",01/06/2016 00:00:00,Theater,6.>1000,2,262,1,"2,411","374,516"
27,SEO,"651,683",01/25/2016 00:00:00,Theater,6.>1000,2,298,1,"134,679","13,945,940"
89,Paid Search,"942,653",01/20/2016 00:00:00,Theater,6.>1000,4,490,1,"18,263","2,073,448"
100,SEO,"318,985",01/01/2016 00:00:00,Theater,5.600-1000,4,663,1,"2,053,305","214,071,457"
3,Paid Search,"318,985",01/28/2016 00:00:00,Theater,6.>1000,3,127,1,"2,041,881","213,908,492"
31,Unknown,"318,985",01/15/2016 00:00:00,Theater,3.100-200,1,80,1,"2,045,767","213,532,948"
63,SEO,"318,985",01/30/2016 00:00:00,Theater,4.200-600,2,190,1,"2,039,607","213,457,146"
3,Unknown,"11,809,566",01/27/2016 00:00:00,Theater,6.>1000,2,155,1,"5,723","703,134"
7,Paid Search,"576,912",01/31/2016 00:00:00,Theater,3.100-200,2,429,1,"64,299","19,156,439"
55,Paid Search,"9,395,515",01/04/2016 00:00:00,Theater,4.200-600,4,332,1,"81,788","8,813,108"
7,Unknown,"329,586",01/04/2016 00:00:00,Theater,1.TOP 50,4,"2,969",1,"19,193","8,541,555"
48,Paid Search,"162,377",01/26/2016 00:00:00,Theater,3.100-200,4,375,1,"211,473","27,392,829"
10,SEO,"2,672,781",01/05/2016 00:00:00,Theater,1.TOP 50,2,243,1,"18,980","2,130,460"
2,Unknown,"83,874,157",01/15/2016 00:00:00,Theater,3.100-200,11,"1,416",1,"132,429","31,720,391"
106,Paid Search,"76,389,137",01/19/2016 00:00:00,Theater,5.600-1000,2,185,1,"8,474","1,062,654"
12,Unknown,"1,576,958",01/12/2016 00:00:00,Theater,6.>1000,2,120,1,"12,508","2,099,070"
28,Paid Search,"915,208",01/18/2016 00:00:00,Theater,1.TOP 50,2,543,1,"49,168","5,682,730"
4,Unknown,"12,918,116",01/20/2016 00:00:00,Theater,6.>1000,2,195,1,"4,188","664,751"
65,Paid Search,"16,222,756",01/14/2016 00:00:00,Theater,3.100-200,2,333,1,130,"18,545"
3,Unknown,"576,912",01/17/2016 00:00:00,Theater,1.TOP 50,4,560,1,"65,854","19,763,389"
82,Unknown,"576,912",01/27/2016 00:00:00,Theater,5.600-1000,2,498,1,"64,661","19,258,267"
11,Unknown,"576,912",01/14/2016 00:00:00,Theater,1.TOP 50,3,592,1,"65,883","19,807,185"
53,SEO,"576,912",01/20/2016 00:00:00,Theater,6.>1000,2,555,1,"65,483","19,656,480"
7,Unknown,"1,008,130",01/31/2016 00:00:00,Theater,6.>1000,2,162,1,"31,933","2,054,710"
8,Paid Search,"3,298,116",01/08/2016 00:00:00,Theater,6.>1000,2,307,1,"5,415","737,686"
26,Unknown,"3,298,116",01/12/2016 00:00:00,Theater,4.200-600,2,260,1,"5,402","735,166"
68,SEO,"17,504,430",01/18/2016 00:00:00,Theater,1.TOP 50,2,737,1,"38,388","12,973,135"
13,Unknown,"36,117,103",01/05/2016 00:00:00,Theater,3.100-200,2,213,1,"1,485","130,571"
120,Paid Search,"6,108,978",01/21/2016 00:00:00,Theater,5.600-1000,2,211,1,"4,739","356,239"
2,Unknown,"1,756,997",01/21/2016 00:00:00,Theater,1.TOP 50,2,161,1,"33,927","12,083,779"
2,SEO,"1,639,036",01/23/2016 00:00:00,Theater,6.>1000,2,192,1,"154,478","12,521,711"
66,Paid Search,"79,505,762",01/22/2016 00:00:00,Theater,1.TOP 50,4,"1,355",1,"3,508","1,005,275"
123,SEO,"7,700,938",01/27/2016 00:00:00,Theater,1.TOP 50,3,"1,701",1,"502,586","54,943,677"
62,Unknown,"7,700,938",01/25/2016 00:00:00,Theater,1.TOP 50,2,888,1,"502,826","55,007,876"
37,Paid Search,"420,484",01/08/2016 00:00:00,Theater,3.100-200,2,347,1,"3,038","739,701"
34,Paid Search,"2,911,815",01/10/2016 00:00:00,Theater,1.TOP 50,2,297,1,"6,577","842,114"
2,Paid Search,"569,200",01/08/2016 00:00:00,Theater,6.>1000,2,353,1,"4,834","1,043,111"
0,Unknown,"473,630",01/31/2016 00:00:00,Theater,3.100-200,2,238,1,"19,504","2,639,767"
39,Unknown,"82,398,596",01/06/2016 00:00:00,Theater,6.>1000,4,506,1,"21,881","2,355,943"
31,Paid Search,"82,398,596",01/15/2016 00:00:00,Theater,4.200-600,4,225,1,"21,880","2,362,104"
71,SEO,"434,496",01/02/2016 00:00:00,Theater,3.100-200,2,316,1,"14,974","3,489,680"
1,Paid Search,"1,586,799",01/23/2016 00:00:00,Theater,3.100-200,2,286,1,183,"18,624"
1,SEO,"1,045,828",01/16/2016 00:00:00,Theater,4.200-600,2,112,1,"187,379","15,728,047"
1,SEO,"1,877,299",01/17/2016 00:00:00,Theater,1.TOP 50,2,391,1,"7,081","745,336"
69,Unknown,"5,465,131",01/27/2016 00:00:00,Theater,3.100-200,2,536,1,"1,709","285,354"
65,Unknown,"318,985",01/28/2016 00:00:00,Theater,4.200-600,2,198,1,"2,041,881","213,908,492"
4,Unknown,"340,711",01/20/2016 00:00:00,Theater,6.>1000,3,158,1,"70,392","5,927,787"
4,SEO,"340,711",01/20/2016 00:00:00,Theater,5.600-1000,2,145,1,"70,392","5,927,787"
30,Paid Search,"75,049,952",01/14/2016 00:00:00,Theater,1.TOP 50,2,199,1,"2,100","389,159"
60,SEO,"418,362",01/17/2016 00:00:00,Theater,1.TOP 50,1,519,1,"4,423","1,485,608"
0,Unknown,"14,312,643",01/01/2016 00:00:00,Theater,3.100-200,2,286,1,"16,805","4,079,588"
151,SEO,"1,310,798",01/25/2016 00:00:00,Theater,2.50-100,2,"1,163",1,"3,953","753,612"
21,Unknown,"81,255,709",01/10/2016 00:00:00,Theater,6.>1000,2,117,1,829,"102,656"
21,SEO,"12,706,568",01/09/2016 00:00:00,Theater,5.600-1000,2,185,1,"10,159","1,115,791"
44,Unknown,"1,007,058",01/06/2016 00:00:00,Theater,1.TOP 50,2,709,1,"17,019","3,287,853"
65,SEO,"25,450,004",01/15/2016 00:00:00,Theater,3.100-200,2,216,1,"89,751","7,610,124"
252,SEO,"2,166,161",01/22/2016 00:00:00,Theater,1.TOP 50,2,397,1,"63,912","11,375,261"
30,SEO,"32,242,157",01/16/2016 00:00:00,Theater,4.200-600,2,225,1,518,"97,952"
147,Unknown,"8,965,253",01/14/2016 00:00:00,Theater,1.TOP 50,4,"1,320",1,"29,117","5,174,322"
18,Unknown,"17,504,430",01/07/2016 00:00:00,Theater,1.TOP 50,2,"1,178",1,"38,828","13,073,370"
43,Unknown,"9,395,515",01/16/2016 00:00:00,Theater,4.200-600,4,327,1,"82,529","8,900,100"
4,Paid Search,"32,155,975",01/13/2016 00:00:00,Theater,6.>1000,2,338,1,"1,473","198,211"
3,Paid Search,"613,123",01/14/2016 00:00:00,Theater,4.200-600,2,520,1,"24,119","7,881,829"
5,SEO,"30,390,521",01/26/2016 00:00:00,Theater,6.>1000,2,116,0,25,"2,543"
26,Unknown,"1,756,997",01/30/2016 00:00:00,Theater,5.600-1000,2,309,1,"33,850","11,983,144"
30,Paid Search,"467,779",01/23/2016 00:00:00,Theater,5.600-1000,2,169,1,"1,511","338,341"
1,Unknown,"1,030,682",01/30/2016 00:00:00,Theater,6.>1000,1,72,1,"1,840","372,672"
101,Paid Search,"76,645,085",01/14/2016 00:00:00,Theater,1.TOP 50,2,748,1,"9,191","1,542,972"
62,SEO,"25,172,984",01/04/2016 00:00:00,Theater,6.>1000,3,155,1,"10,484","936,183"
11,Unknown,"25,172,984",01/28/2016 00:00:00,Theater,6.>1000,10,603,1,"10,790","977,282"
44,Paid Search,"76,389,137",01/12/2016 00:00:00,Theater,4.200-600,2,368,1,"8,453","1,058,130"
57,SEO,"75,906,382",01/23/2016 00:00:00,Theater,1.TOP 50,3,"1,974",0,633,"185,586"
4,SEO,"16,329,320",01/27/2016 00:00:00,Theater,4.200-600,2,192,1,"2,643","211,485"
48,Unknown,"1,274,898",01/25/2016 00:00:00,Theater,3.100-200,2,216,1,"24,862","2,146,933"
8,Paid Search,"1,274,898",01/23/2016 00:00:00,Theater,4.200-600,3,123,1,"24,968","2,153,535"
9,Paid Search,"1,274,898",01/15/2016 00:00:00,Theater,4.200-600,4,251,1,"25,125","2,156,644"
24,SEO,"5,087,595",01/07/2016 00:00:00,Theater,4.200-600,2,702,1,"8,050","1,381,174"
1,SEO,"28,814,118",01/03/2016 00:00:00,Theater,5.600-1000,6,249,1,360,"53,614"
2,Unknown,"29,013,451",01/14/2016 00:00:00,Theater,3.100-200,2,109,1,"5,555","523,751"
128,Paid Search,"14,731,216",01/29/2016 00:00:00,Theater,1.TOP 50,3,"2,500",1,71,"81,952"
17,Paid Search,"9,337,382",01/28/2016 00:00:00,Theater,1.TOP 50,3,"2,415",1,"75,975","32,166,399"
26,SEO,"723,079",01/06/2016 00:00:00,Theater,3.100-200,2,473,1,437,"49,398"
143,Unknown,"79,505,762",01/18/2016 00:00:00,Theater,1.TOP 50,4,"1,233",1,"3,522","1,006,748"
0,Unknown,"2,993,862",01/22/2016 00:00:00,Theater,6.>1000,2,298,1,"1,829","262,457"
109,Paid Search,"5,465,131",01/06/2016 00:00:00,Theater,6.>1000,4,679,1,"1,722","288,160"
7,Unknown,"75,058,622",01/28/2016 00:00:00,Theater,6.>1000,2,344,1,467,"62,263"
76,Unknown,"9,742,215",01/17/2016 00:00:00,Theater,5.600-1000,2,294,1,"2,274","416,520"
15,Paid Search,"4,435,137",01/31/2016 00:00:00,Theater,3.100-200,4,969,1,183,"29,038"
44,Paid Search,"1,274,898",01/02/2016 00:00:00,Theater,4.200-600,5,"1,144",1,"26,006","2,204,640"
5,Unknown,"1,274,898",01/26/2016 00:00:00,Theater,4.200-600,3,110,1,"24,773","2,141,317"
25,SEO,"1,274,898",01/14/2016 00:00:00,Theater,5.600-1000,4,200,1,"25,225","2,162,036"
8,Unknown,"1,274,898",01/09/2016 00:00:00,Theater,4.200-600,4,263,1,"25,670","2,192,589"
10,SEO,"1,274,898",01/15/2016 00:00:00,Theater,1.TOP 50,3,414,1,"25,125","2,156,644"
35,SEO,"11,657,947",01/11/2016 00:00:00,Theater,5.600-1000,2,233,0,165,"21,323"
4,Unknown,"77,682,119",01/13/2016 00:00:00,Theater,6.>1000,2,330,1,"5,662","1,167,582"
1,SEO,"9,786,972",01/22/2016 00:00:00,Theater,4.200-600,2,125,1,97,"23,252"
5,Unknown,"11,572,959",01/19/2016 00:00:00,Theater,4.200-600,2,139,1,158,"19,425"
77,Unknown,"29,471,423",01/24/2016 00:00:00,Theater,5.600-1000,2,225,1,356,"34,422"
24,SEO,"5,109,767",01/13/2016 00:00:00,Theater,3.100-200,2,211,1,384,"46,313"
10,Paid Search,"5,109,767",01/28/2016 00:00:00,Theater,3.100-200,5,791,1,237,"27,052"
92,Unknown,"807,500",01/09/2016 00:00:00,Theater,6.>1000,2,"1,220",1,"1,113","628,688"
12,Paid Search,"76,826,637",01/19/2016 00:00:00,Theater,6.>1000,4,712,1,60,"12,636"
85,Paid Search,"34,252,520",01/30/2016 00:00:00,Theater,1.TOP 50,5,804,0,49,"6,473"
75,Unknown,"15,197,733",01/26/2016 00:00:00,Theater,3.100-200,1,181,1,24,"3,316"
1,Unknown,"75,912,696",01/31/2016 00:00:00,Theater,4.200-600,2,145,1,744,"114,361"
9,Unknown,"5,109,767",01/29/2016 00:00:00,Theater,3.100-200,2,298,1,229,"25,862"
1,Unknown,"26,922,319",01/02/2016 00:00:00,Theater,6.>1000,1,120,1,2,182
77,Unknown,"1,161,519",01/11/2016 00:00:00,Theater,1.TOP 50,2,900,1,14,"6,774"
42,Unknown,"6,649,568",01/03/2016 00:00:00,Theater,4.200-600,2,204,0,3,236
90,Paid Search,"12,973,375",01/09/2016 00:00:00,Theater,3.100-200,1,473,1,15,"3,019"
2,Unknown,"9,739,960",01/23/2016 00:00:00,Theater,6.>1000,2,127,1,2,424
141,Unknown,"14,214,738",01/17/2016 00:00:00,Theater,3.100-200,2,230,1,"641,205","61,558,295"
6,Unknown,"20,250,265",01/25/2016 00:00:00,Theater,4.200-600,2,150,1,"75,575","7,943,391"
5,Paid Search,"805,465",01/08/2016 00:00:00,Theater,3.100-200,1,153,1,"298,143","32,204,193"
1,SEO,"340,711",01/14/2016 00:00:00,Theater,6.>1000,1,48,1,"70,991","5,946,842"
3,Unknown,"1,163,913",01/28/2016 00:00:00,Theater,4.200-600,2,98,1,"33,647","3,857,211"
161,Paid Search,"5,767,512",01/29/2016 00:00:00,Theater,1.TOP 50,2,751,1,"6,424","1,532,894"
7,Unknown,"357,984",01/12/2016 00:00:00,Theater,4.200-600,2,132,1,"407,333","58,221,799"
8,SEO,"543,020",01/17/2016 00:00:00,Theater,6.>1000,2,262,1,"124,570","8,883,472"
1,Paid Search,"27,458,247",01/14/2016 00:00:00,Theater,4.200-600,2,695,1,"216,607","21,531,670"
2,Paid Search,"13,977,340",01/07/2016 00:00:00,Theater,5.600-1000,6,264,1,"217,956","39,189,142"
3,Unknown,"6,398,914",01/24/2016 00:00:00,Theater,6.>1000,2,120,1,"200,399","13,190,395"
13,SEO,"7,946,104",01/31/2016 00:00:00,Theater,4.200-600,2,260,1,"46,740","4,853,444"
1,Paid Search,"3,709,221",01/31/2016 00:00:00,Theater,4.200-600,4,284,1,"9,035","1,539,079"
88,Paid Search,"162,377",01/28/2016 00:00:00,Theater,6.>1000,5,664,1,"210,764","27,464,960"
14,Unknown,"32,874,568",01/18/2016 00:00:00,Theater,1.TOP 50,1,416,1,"34,573","9,121,912"
1,Unknown,"32,874,568",01/17/2016 00:00:00,Theater,1.TOP 50,3,"1,436",1,"34,535","9,120,755"
1,Paid Search,"8,865,843",01/17/2016 00:00:00,Theater,3.100-200,2,192,1,"46,848","3,763,007"
13,Paid Search,"2,928,307",01/11/2016 00:00:00,Theater,4.200-600,7,809,1,"54,402","4,179,198"
43,Paid Search,"82,398,596",01/16/2016 00:00:00,Theater,3.100-200,2,213,1,"21,809","2,355,794"
1,Unknown,"215,231",01/23/2016 00:00:00,Theater,3.100-200,4,751,1,"87,408","15,985,074"
5,Unknown,"16,324,604",01/27/2016 00:00:00,Theater,4.200-600,3,68,1,"28,532","2,295,629"
40,Paid Search,"9,299,768",01/08/2016 00:00:00,Theater,3.100-200,4,290,1,"147,593","14,339,509"
6,Unknown,"2,672,781",01/12/2016 00:00:00,Theater,4.200-600,2,128,1,"18,977","2,129,880"
26,SEO,"1,805,258",01/19/2016 00:00:00,Theater,4.200-600,8,844,1,"1,703","96,805"
22,SEO,"3,932,683",01/30/2016 00:00:00,Theater,3.100-200,2,155,1,"9,423","1,050,852"
86,SEO,"942,653",01/23/2016 00:00:00,Theater,6.>1000,2,308,1,"18,179","2,059,923"
37,Unknown,"318,985",01/14/2016 00:00:00,Theater,4.200-600,2,99,1,"2,046,946","213,677,787"
34,Unknown,"318,985",01/25/2016 00:00:00,Theater,4.200-600,2,124,1,"2,042,076","213,796,125"
2,Unknown,"318,985",01/20/2016 00:00:00,Theater,6.>1000,3,144,1,"2,045,802","214,180,432"
4,Paid Search,"318,985",01/18/2016 00:00:00,Theater,5.600-1000,3,109,1,"2,046,586","214,204,084"
17,SEO,"11,362,092",01/27/2016 00:00:00,Theater,6.>1000,4,295,1,"113,424","6,735,469"
5,Unknown,"576,912",01/13/2016 00:00:00,Theater,1.TOP 50,2,383,1,"65,989","19,827,195"
33,SEO,"576,912",01/05/2016 00:00:00,Theater,3.100-200,3,609,1,"66,449","19,998,230"
31,Unknown,"576,912",01/14/2016 00:00:00,Theater,5.600-1000,2,636,1,"65,883","19,807,185"
20,SEO,"329,586",01/02/2016 00:00:00,Theater,1.TOP 50,1,896,1,"19,253","8,571,258"
23,Unknown,"162,377",01/16/2016 00:00:00,Theater,6.>1000,5,399,1,"214,328","27,465,145"
84,SEO,"5,314,684",01/09/2016 00:00:00,Theater,3.100-200,2,150,1,"42,806","3,407,499"
8,Paid Search,"9,742,215",01/02/2016 00:00:00,Theater,4.200-600,2,422,1,"2,334","424,094"
49,Unknown,"414,463",01/10/2016 00:00:00,Theater,1.TOP 50,1,673,1,"35,266","8,583,405"
20,Unknown,"414,463",01/15/2016 00:00:00,Theater,1.TOP 50,3,"2,200",1,"34,959","8,523,977"
36,Unknown,"2,928,307",01/23/2016 00:00:00,Theater,3.100-200,2,244,1,"53,505","4,133,827"
24,Unknown,"2,928,307",01/14/2016 00:00:00,Theater,4.200-600,3,126,1,"54,312","4,175,191"
39,Unknown,"1,037,670",01/30/2016 00:00:00,Theater,1.TOP 50,4,"2,548",1,"45,023","5,386,285"
2,SEO,"16,514,625",01/13/2016 00:00:00,Theater,5.600-1000,2,122,1,90,"46,872"
3,SEO,"108,256",01/07/2016 00:00:00,Theater,5.600-1000,2,303,1,"22,907","3,282,178"
105,Unknown,"12,918,116",01/27/2016 00:00:00,Theater,4.200-600,2,351,1,"4,187","668,628"
13,Paid Search,"3,720,293",01/28/2016 00:00:00,Theater,1.TOP 50,2,404,1,"6,953","960,884"
3,Paid Search,"1,351,969",01/22/2016 00:00:00,Theater,4.200-600,6,331,1,"5,027","625,623"
100,Paid Search,"1,000,536",01/27/2016 00:00:00,Theater,1.TOP 50,2,710,1,"4,552","1,524,576"
43,Unknown,"11,362,092",01/30/2016 00:00:00,Theater,3.100-200,4,370,1,"113,459","6,734,933"
161,SEO,"11,741,196",01/15/2016 00:00:00,Theater,2.50-100,3,660,1,"77,104","8,668,255"
15,Paid Search,"1,756,997",01/23/2016 00:00:00,Theater,1.TOP 50,3,"1,964",1,"33,955","12,066,877"
11,Paid Search,"1,756,997",01/28/2016 00:00:00,Theater,4.200-600,2,205,1,"33,853","11,997,350"
19,Paid Search,"1,639,036",01/30/2016 00:00:00,Theater,4.200-600,5,239,1,"155,358","12,613,629"
44,Unknown,"25,172,984",01/02/2016 00:00:00,Theater,4.200-600,4,136,1,"10,500","936,471"
17,SEO,"1,914,768",01/28/2016 00:00:00,Theater,4.200-600,4,829,1,"2,583","460,918"
12,SEO,"805,465",01/27/2016 00:00:00,Theater,3.100-200,2,354,1,"299,621","32,596,350"
44,Unknown,"357,984",01/08/2016 00:00:00,Theater,4.200-600,2,253,1,"406,292","58,074,819"
35,Paid Search,"357,984",01/09/2016 00:00:00,Theater,1.TOP 50,2,232,1,"406,377","58,043,968"
14,Unknown,"1,045,828",01/30/2016 00:00:00,Theater,1.TOP 50,4,737,1,"187,832","15,717,253"
17,SEO,"1,045,828",01/29/2016 00:00:00,Theater,3.100-200,2,667,1,"187,934","15,727,686"
3,Unknown,"1,045,828",01/01/2016 00:00:00,Theater,3.100-200,3,165,1,"186,698","15,694,386"
5,Paid Search,"1,877,299",01/20/2016 00:00:00,Theater,3.100-200,4,735,1,"7,030","739,899"
4,Paid Search,"318,985",01/27/2016 00:00:00,Theater,6.>1000,2,69,1,"2,041,277","213,819,448"
59,Unknown,"36,644,186",01/14/2016 00:00:00,Theater,2.50-100,4,712,1,"1,186","81,521"
29,SEO,"6,644,675",01/15/2016 00:00:00,Theater,2.50-100,2,182,1,"3,480","388,458"
31,SEO,"25,450,004",01/14/2016 00:00:00,Theater,3.100-200,2,197,1,"89,887","7,619,550"
3,Paid Search,"7,754,263",01/06/2016 00:00:00,Theater,4.200-600,2,280,1,"2,095","254,376"
1,Paid Search,"2,166,161",01/30/2016 00:00:00,Theater,4.200-600,5,482,1,"63,690","11,315,892"
24,Unknown,"9,110,104",01/19/2016 00:00:00,Theater,3.100-200,2,218,1,"9,356","905,738"
29,Unknown,"30,663,654",01/14/2016 00:00:00,Theater,1.TOP 50,4,347,1,900,"160,139"
12,Paid Search,"7,821,449",01/05/2016 00:00:00,Theater,3.100-200,2,210,1,208,"8,074"
125,Paid Search,"9,395,515",01/06/2016 00:00:00,Theater,3.100-200,4,428,1,"82,011","8,841,664"
20,Unknown,"3,511,179",01/15/2016 00:00:00,Theater,6.>1000,2,273,1,"2,315","449,382"
65,Unknown,"654,752",01/09/2016 00:00:00,Theater,6.>1000,5,562,1,"1,953","314,669"
1,SEO,"613,123",01/06/2016 00:00:00,Theater,1.TOP 50,2,327,1,"23,961","7,778,280"
3,Paid Search,"613,123",01/12/2016 00:00:00,Theater,1.TOP 50,3,650,1,"24,106","7,864,554"
85,Paid Search,"10,630,096",01/29/2016 00:00:00,Theater,1.TOP 50,2,188,1,"1,500","433,574"
8,Paid Search,"349,786",01/03/2016 00:00:00,Theater,6.>1000,3,290,1,"1,081","107,150"
18,Unknown,"2,993,862",01/19/2016 00:00:00,Theater,6.>1000,2,333,1,"1,829","262,265"
3,Unknown,"85,196,148",01/14/2016 00:00:00,Theater,3.100-200,2,236,1,"3,232","558,077"
12,Unknown,"75,912,696",01/19/2016 00:00:00,Theater,4.200-600,2,283,1,790,"119,458"
13,Paid Search,"31,141,499",01/12/2016 00:00:00,Theater,4.200-600,2,275,1,"2,658","305,748"
29,Unknown,"17,504,430",01/22/2016 00:00:00,Theater,1.TOP 50,2,847,1,"38,359","12,926,201"
16,SEO,"75,664,258",01/14/2016 00:00:00,Theater,1.TOP 50,1,93,1,173,"21,208"
12,LGAFL - TDC - Checkout,"558,791",01/24/2016 00:00:00,Theater,5.600-1000,5,311,1,"19,371","1,727,117"
1,SEO,"5,860,359",01/17/2016 00:00:00,Theater,3.100-200,4,773,1,"2,054","338,981"
32,Paid Search,"75,906,382",01/12/2016 00:00:00,Theater,3.100-200,2,389,0,636,"188,154"
25,SEO,"28,286,996",01/27/2016 00:00:00,Theater,6.>1000,2,142,1,183,"17,615"
41,Unknown,"6,686,104",01/19/2016 00:00:00,Theater,6.>1000,2,237,1,"14,723","3,560,194"
7,Paid Search,"3,242,299",01/08/2016 00:00:00,Theater,3.100-200,2,384,1,772,"126,612"
23,Paid Search,"17,781,837",01/02/2016 00:00:00,Theater,4.200-600,3,123,1,"3,188","241,077"
4,Paid Search,"1,274,898",01/27/2016 00:00:00,Theater,6.>1000,3,160,1,"24,663","2,133,071"
2,SEO,"1,274,898",01/29/2016 00:00:00,Theater,6.>1000,2,77,1,"24,356","2,111,913"
42,SEO,"1,274,898",01/25/2016 00:00:00,Theater,2.50-100,2,304,1,"24,862","2,146,933"
2,Paid Search,"2,226,033",01/21/2016 00:00:00,Theater,6.>1000,2,321,1,"1,880","497,643"
1,Unknown,"30,635,348",01/10/2016 00:00:00,Theater,5.600-1000,3,253,1,"2,676","242,746"
101,Unknown,"28,814,118",01/14/2016 00:00:00,Theater,4.200-600,2,298,1,342,"51,723"
16,Paid Search,"572,829",01/29/2016 00:00:00,Theater,4.200-600,2,276,1,"6,074","662,786"
18,Paid Search,"572,829",01/27/2016 00:00:00,Theater,4.200-600,4,487,1,"6,194","675,724"
25,Paid Search,"3,709,221",01/05/2016 00:00:00,Theater,3.100-200,2,527,1,"9,484","1,661,105"
3,SEO,"3,709,221",01/14/2016 00:00:00,Theater,3.100-200,2,253,1,"9,340","1,617,356"
1,Unknown,"1,917,852",01/03/2016 00:00:00,Theater,1.TOP 50,3,563,1,"5,000","1,344,180"
4,Unknown,"13,977,340",01/19/2016 00:00:00,Theater,1.TOP 50,2,129,1,"215,978","39,802,329"
18,Unknown,"80,494,403",01/21/2016 00:00:00,Theater,3.100-200,4,478,1,73,"7,635"
24,Paid Search,"1,274,898",01/28/2016 00:00:00,Theater,3.100-200,3,205,1,"24,542","2,123,851"
45,Paid Search,"1,274,898",01/22/2016 00:00:00,Theater,6.>1000,3,158,1,"25,051","2,160,045"
2,SEO,"1,274,898",01/07/2016 00:00:00,Theater,5.600-1000,5,165,1,"25,794","2,199,974"
7,Unknown,"1,866,481",01/31/2016 00:00:00,Theater,4.200-600,5,247,1,6,687
5,Paid Search,"82,453,532",01/27/2016 00:00:00,Theater,4.200-600,2,192,1,9,"2,662"
20,Paid Search,"4,694,597",01/04/2016 00:00:00,Theater,4.200-600,3,113,1,653,"50,443"
23,Unknown,"82,404,986",01/15/2016 00:00:00,Theater,3.100-200,3,348,1,154,"12,322"
25,SEO,"6,902,515",01/06/2016 00:00:00,Theater,5.600-1000,2,224,1,414,"44,681"
21,Paid Search,"1,805,258",01/24/2016 00:00:00,Theater,4.200-600,3,309,1,"1,646","88,396"
6,Unknown,"81,624,157",01/25/2016 00:00:00,Theater,3.100-200,2,471,1,118,"11,161"
107,Unknown,"9,511,356",01/22/2016 00:00:00,Theater,3.100-200,2,508,1,"2,675","500,915"
108,Unknown,"2,936,512",01/08/2016 00:00:00,Theater,3.100-200,2,283,1,"7,166","319,225"
81,Paid Search,"13,074,556",01/26/2016 00:00:00,Theater,5.600-1000,1,795,1,80,"24,123"
19,Paid Search,"796,793",01/24/2016 00:00:00,Theater,1.TOP 50,2,354,1,9,"2,546"
53,Paid Search,"7,178,948",01/20/2016 00:00:00,Theater,2.50-100,2,283,1,"1,406","162,032"
